date,day_of_week,blood_group,blood_product,units_used
2024-04-26,Friday,B+,Platelets,11
2024-04-26,Friday,B-,RBC,7
2024-04-26,Friday,A-,Platelets,13
2024-04-27,Saturday,AB+,Plasma,3
2024-04-27,Saturday,AB+,Platelets,18
2024-04-27,Saturday,AB-,RBC,14
2024-04-27,Saturday,AB-,Plasma,13
2024-04-27,Saturday,AB-,Platelets,7
2024-04-27,Saturday,O+,Plasma,7
2024-04-27,Saturday,O+,Platelets,8
2024-04-27,Saturday,O-,RBC,7
2024-04-27,Saturday,O-,Plasma,4
2024-04-27,Saturday,AB+,RBC,5
2024-04-27,Saturday,O+,RBC,5
2024-04-27,Saturday,O-,Platelets,4
2024-04-27,Saturday,B-,Platelets,13
2024-04-27,Saturday,B-,RBC,6
2024-04-27,Saturday,B+,Platelets,7
2024-04-27,Saturday,B+,Plasma,16
2024-04-27,Saturday,B+,RBC,12
2024-04-27,Saturday,A-,Platelets,12
2024-04-27,Saturday,A-,Plasma,13
2024-04-27,Saturday,A-,RBC,13
2024-04-27,Saturday,A+,Platelets,5
2024-04-27,Saturday,A+,Plasma,12
2024-04-27,Saturday,A+,RBC,14
2024-04-27,Saturday,B-,Plasma,12
2024-04-28,Sunday,AB+,Platelets,4
2024-04-28,Sunday,AB-,RBC,9
2024-04-28,Sunday,AB-,Plasma,15
2024-04-28,Sunday,AB-,Platelets,16
2024-04-28,Sunday,AB+,Plasma,9
2024-04-28,Sunday,O+,Plasma,11
2024-04-28,Sunday,O+,Platelets,14
2024-04-28,Sunday,O-,RBC,8
2024-04-28,Sunday,O-,Plasma,9
2024-04-28,Sunday,O+,RBC,3
2024-04-28,Sunday,AB+,RBC,8
2024-04-28,Sunday,O-,Platelets,5
2024-04-28,Sunday,B-,Plasma,17
2024-04-28,Sunday,A+,RBC,13
2024-04-28,Sunday,A+,Plasma,15
2024-04-28,Sunday,A+,Platelets,15
2024-04-28,Sunday,A-,RBC,13
2024-04-28,Sunday,A-,Plasma,13
2024-04-28,Sunday,B-,Platelets,8
2024-04-28,Sunday,B+,RBC,14
2024-04-28,Sunday,B+,Plasma,17
2024-04-28,Sunday,B+,Platelets,9
2024-04-28,Sunday,B-,RBC,2
2024-04-28,Sunday,A-,Platelets,9
2024-04-29,Monday,O-,Platelets,16
2024-04-29,Monday,O-,Plasma,12
2024-04-29,Monday,O-,RBC,11
2024-04-29,Monday,O+,Platelets,6
2024-04-29,Monday,O+,Plasma,7
2024-04-29,Monday,O+,RBC,9
2024-04-29,Monday,AB-,Platelets,11
2024-04-29,Monday,AB-,Plasma,5
2024-04-29,Monday,AB+,Platelets,14
2024-04-29,Monday,AB+,Plasma,10
2024-04-29,Monday,AB+,RBC,16
2024-04-29,Monday,AB-,RBC,2
2024-04-29,Monday,B-,Plasma,5
2024-04-29,Monday,A+,RBC,10
2024-04-29,Monday,A+,Plasma,9
2024-04-29,Monday,A+,Platelets,10
2024-04-29,Monday,A-,RBC,15
2024-04-29,Monday,A-,Plasma,3
2024-04-29,Monday,B-,Platelets,10
2024-04-29,Monday,B+,RBC,15
2024-04-29,Monday,B+,Plasma,8
2024-04-29,Monday,B+,Platelets,10
2024-04-29,Monday,B-,RBC,14
2024-04-29,Monday,A-,Platelets,2
2024-04-30,Tuesday,AB+,Plasma,9
2024-04-30,Tuesday,AB+,Platelets,13
2024-04-30,Tuesday,AB-,RBC,8
2024-04-30,Tuesday,AB-,Plasma,5
2024-04-30,Tuesday,AB-,Platelets,4
2024-04-30,Tuesday,O+,Plasma,11
2024-04-30,Tuesday,O+,Platelets,14
2024-04-30,Tuesday,O-,RBC,8
2024-04-30,Tuesday,O-,Plasma,17
2024-04-30,Tuesday,AB+,RBC,9
2024-04-30,Tuesday,O+,RBC,15
2024-04-30,Tuesday,O-,Platelets,3
2024-04-30,Tuesday,B-,Platelets,5
2024-04-30,Tuesday,B-,RBC,6
2024-04-30,Tuesday,A+,RBC,11
2024-04-30,Tuesday,A+,Plasma,3
2024-04-30,Tuesday,A+,Platelets,7
2024-04-30,Tuesday,A-,RBC,8
2024-04-30,Tuesday,B-,Plasma,3
2024-04-30,Tuesday,A-,Platelets,6
2024-04-30,Tuesday,B+,RBC,13
2024-04-30,Tuesday,B+,Plasma,13
2024-04-30,Tuesday,B+,Platelets,6
2024-04-30,Tuesday,A-,Plasma,11
2024-05-01,Wednesday,AB+,Plasma,7
2024-05-01,Wednesday,AB+,Platelets,7
2024-05-01,Wednesday,AB-,RBC,4
2024-05-01,Wednesday,AB-,Plasma,16
2024-05-01,Wednesday,AB-,Platelets,7
2024-05-01,Wednesday,O+,Plasma,8
2024-05-01,Wednesday,O+,Platelets,5
2024-05-01,Wednesday,O-,RBC,14
2024-05-01,Wednesday,AB+,RBC,8
2024-05-01,Wednesday,O-,Platelets,4
2024-05-01,Wednesday,O+,RBC,14
2024-05-01,Wednesday,O-,Plasma,5
2024-05-01,Wednesday,B-,Platelets,9
2024-05-01,Wednesday,B-,RBC,12
2024-05-01,Wednesday,B+,Platelets,12
2024-05-01,Wednesday,B+,Plasma,15
2024-05-01,Wednesday,B+,RBC,8
2024-05-01,Wednesday,A-,Platelets,19
2024-05-01,Wednesday,A-,Plasma,3
2024-05-01,Wednesday,A-,RBC,7
2024-05-01,Wednesday,A+,Platelets,17
2024-05-01,Wednesday,A+,Plasma,10
2024-05-01,Wednesday,A+,RBC,5
2024-05-01,Wednesday,B-,Plasma,13
2024-05-02,Thursday,AB+,Platelets,8
2024-05-02,Thursday,AB-,RBC,14
2024-05-02,Thursday,AB-,Plasma,10
2024-05-02,Thursday,AB-,Platelets,8
2024-05-02,Thursday,AB+,Plasma,9
2024-05-02,Thursday,O+,Plasma,11
2024-05-02,Thursday,O+,Platelets,9
2024-05-02,Thursday,O-,RBC,6
2024-05-02,Thursday,O-,Plasma,6
2024-05-02,Thursday,O+,RBC,18
2024-05-02,Thursday,AB+,RBC,13
2024-05-02,Thursday,O-,Platelets,6
2024-05-02,Thursday,B-,Plasma,11
2024-05-02,Thursday,A+,RBC,11
2024-05-02,Thursday,A+,Plasma,10
2024-05-02,Thursday,A+,Platelets,7
2024-05-02,Thursday,A-,RBC,3
2024-05-02,Thursday,A-,Plasma,11
2024-05-02,Thursday,B-,Platelets,8
2024-05-02,Thursday,B+,RBC,10
2024-05-02,Thursday,B+,Plasma,15
2024-05-02,Thursday,B+,Platelets,7
2024-05-02,Thursday,B-,RBC,11
2024-05-02,Thursday,A-,Platelets,12
2024-05-03,Friday,AB+,Plasma,13
2024-05-03,Friday,O-,Plasma,12
2024-05-03,Friday,O-,RBC,13
2024-05-03,Friday,O+,Platelets,12
2024-05-03,Friday,O+,Plasma,6
2024-05-03,Friday,O+,RBC,6
2024-05-03,Friday,AB-,Platelets,6
2024-05-03,Friday,AB-,Plasma,16
2024-05-03,Friday,AB-,RBC,7
2024-05-03,Friday,AB+,Platelets,8
2024-05-03,Friday,AB+,RBC,9
2024-05-03,Friday,O-,Platelets,7
2024-05-03,Friday,B-,Plasma,11
2024-05-03,Friday,A+,RBC,12
2024-05-03,Friday,A+,Plasma,8
2024-05-03,Friday,A+,Platelets,8
2024-05-03,Friday,A-,RBC,2
2024-05-03,Friday,A-,Plasma,10
2024-05-03,Friday,B-,Platelets,4
2024-05-03,Friday,B+,RBC,9
2024-05-03,Friday,B+,Plasma,9
2024-05-03,Friday,B+,Platelets,14
2024-05-03,Friday,B-,RBC,4
2024-05-03,Friday,A-,Platelets,15
2024-05-04,Saturday,AB+,Plasma,16
2024-05-04,Saturday,AB+,Platelets,14
2024-05-04,Saturday,AB-,RBC,7
2024-05-04,Saturday,AB-,Plasma,11
2024-05-04,Saturday,AB-,Platelets,7
2024-05-04,Saturday,O+,Plasma,5
2024-05-04,Saturday,O+,Platelets,6
2024-05-04,Saturday,O-,RBC,8
2024-05-04,Saturday,O-,Plasma,9
2024-05-04,Saturday,AB+,RBC,16
2024-05-04,Saturday,O+,RBC,8
2024-05-04,Saturday,O-,Platelets,11
2024-05-04,Saturday,B-,Platelets,2
2024-05-04,Saturday,B-,RBC,6
2024-05-04,Saturday,B+,Platelets,6
2024-05-04,Saturday,B+,Plasma,9
2024-05-04,Saturday,B+,RBC,9
2024-05-04,Saturday,A-,Platelets,18
2024-05-04,Saturday,A-,Plasma,10
2024-05-04,Saturday,A-,RBC,14
2024-05-04,Saturday,A+,Platelets,7
2024-05-04,Saturday,A+,Plasma,11
2024-05-04,Saturday,A+,RBC,9
2024-05-04,Saturday,B-,Plasma,9
2024-05-05,Sunday,AB+,Platelets,13
2024-05-05,Sunday,AB-,RBC,13
2024-05-05,Sunday,AB-,Plasma,11
2024-05-05,Sunday,AB-,Platelets,13
2024-05-05,Sunday,AB+,Plasma,6
2024-05-05,Sunday,O+,Plasma,9
2024-05-05,Sunday,O+,Platelets,8
2024-05-05,Sunday,O-,RBC,10
2024-05-05,Sunday,O-,Plasma,15
2024-05-05,Sunday,O+,RBC,8
2024-05-05,Sunday,AB+,RBC,12
2024-05-05,Sunday,O-,Platelets,6
2024-05-05,Sunday,B-,Plasma,6
2024-05-05,Sunday,A+,RBC,11
2024-05-05,Sunday,A+,Plasma,10
2024-05-05,Sunday,A+,Platelets,12
2024-05-05,Sunday,A-,RBC,12
2024-05-05,Sunday,A-,Plasma,16
2024-05-05,Sunday,B-,Platelets,12
2024-05-05,Sunday,B+,RBC,14
2024-05-05,Sunday,B+,Plasma,15
2024-05-05,Sunday,B+,Platelets,7
2024-05-05,Sunday,B-,RBC,12
2024-05-05,Sunday,A-,Platelets,15
2024-05-06,Monday,O-,Platelets,11
2024-05-06,Monday,O-,Plasma,11
2024-05-06,Monday,O-,RBC,11
2024-05-06,Monday,O+,Platelets,14
2024-05-06,Monday,O+,Plasma,14
2024-05-06,Monday,O+,RBC,10
2024-05-06,Monday,AB-,Platelets,13
2024-05-06,Monday,AB-,Plasma,6
2024-05-06,Monday,AB+,Platelets,13
2024-05-06,Monday,AB+,Plasma,4
2024-05-06,Monday,AB+,RBC,12
2024-05-06,Monday,AB-,RBC,7
2024-05-06,Monday,B-,Plasma,4
2024-05-06,Monday,A+,RBC,14
2024-05-06,Monday,A+,Plasma,4
2024-05-06,Monday,A+,Platelets,8
2024-05-06,Monday,A-,RBC,4
2024-05-06,Monday,A-,Plasma,6
2024-05-06,Monday,B-,Platelets,4
2024-05-06,Monday,B+,RBC,14
2024-05-06,Monday,B+,Plasma,10
2024-05-06,Monday,B+,Platelets,9
2024-05-06,Monday,B-,RBC,6
2024-05-06,Monday,A-,Platelets,6
2024-05-07,Tuesday,AB+,Plasma,8
2024-05-07,Tuesday,AB+,Platelets,10
2024-05-07,Tuesday,AB-,RBC,7
2024-05-07,Tuesday,AB-,Plasma,9
2024-05-07,Tuesday,AB-,Platelets,11
2024-05-07,Tuesday,O+,Plasma,11
2024-05-07,Tuesday,O+,Platelets,10
2024-05-07,Tuesday,O-,RBC,5
2024-05-07,Tuesday,O-,Plasma,13
2024-05-07,Tuesday,AB+,RBC,14
2024-05-07,Tuesday,O+,RBC,3
2024-05-07,Tuesday,O-,Platelets,8
2024-05-07,Tuesday,B-,Platelets,8
2024-05-07,Tuesday,B-,RBC,9
2024-05-07,Tuesday,A+,RBC,14
2024-05-07,Tuesday,A+,Plasma,6
2024-05-07,Tuesday,A+,Platelets,7
2024-05-07,Tuesday,A-,RBC,7
2024-05-07,Tuesday,B-,Plasma,14
2024-05-07,Tuesday,A-,Platelets,15
2024-05-07,Tuesday,B+,RBC,13
2024-05-07,Tuesday,B+,Plasma,13
2024-05-07,Tuesday,B+,Platelets,4
2024-05-07,Tuesday,A-,Plasma,8
2024-05-08,Wednesday,AB+,Plasma,9
2024-05-08,Wednesday,AB+,Platelets,12
2024-05-08,Wednesday,AB-,RBC,7
2024-05-08,Wednesday,AB-,Plasma,6
2024-05-08,Wednesday,AB-,Platelets,12
2024-05-08,Wednesday,O+,Plasma,11
2024-05-08,Wednesday,O+,Platelets,12
2024-05-08,Wednesday,O-,RBC,15
2024-05-08,Wednesday,AB+,RBC,4
2024-05-08,Wednesday,O-,Platelets,8
2024-05-08,Wednesday,O+,RBC,10
2024-05-08,Wednesday,O-,Plasma,6
2024-05-08,Wednesday,B-,Platelets,6
2024-05-08,Wednesday,B-,RBC,15
2024-05-08,Wednesday,B+,Platelets,17
2024-05-08,Wednesday,B+,Plasma,6
2024-05-08,Wednesday,B+,RBC,14
2024-05-08,Wednesday,A-,Platelets,14
2024-05-08,Wednesday,A-,Plasma,9
2024-05-08,Wednesday,A-,RBC,5
2024-05-08,Wednesday,A+,Platelets,13
2024-05-08,Wednesday,A+,Plasma,19
2024-05-08,Wednesday,A+,RBC,14
2024-05-08,Wednesday,B-,Plasma,5
2024-05-09,Thursday,AB+,Platelets,3
2024-05-09,Thursday,AB-,RBC,15
2024-05-09,Thursday,AB-,Plasma,14
2024-05-09,Thursday,AB-,Platelets,11
2024-05-09,Thursday,AB+,Plasma,6
2024-05-09,Thursday,O+,Plasma,10
2024-05-09,Thursday,O+,Platelets,6
2024-05-09,Thursday,O-,RBC,9
2024-05-09,Thursday,O-,Plasma,13
2024-05-09,Thursday,O+,RBC,8
2024-05-09,Thursday,AB+,RBC,13
2024-05-09,Thursday,O-,Platelets,9
2024-05-09,Thursday,B-,Plasma,6
2024-05-09,Thursday,A+,RBC,10
2024-05-09,Thursday,A+,Plasma,11
2024-05-09,Thursday,A+,Platelets,12
2024-05-09,Thursday,A-,RBC,8
2024-05-09,Thursday,A-,Plasma,9
2024-05-09,Thursday,B-,Platelets,8
2024-05-09,Thursday,B+,RBC,11
2024-05-09,Thursday,B+,Plasma,14
2024-05-09,Thursday,B+,Platelets,6
2024-05-09,Thursday,B-,RBC,10
2024-05-09,Thursday,A-,Platelets,3
2024-05-10,Friday,O-,Platelets,16
2024-05-10,Friday,O-,Plasma,6
2024-05-10,Friday,O-,RBC,14
2024-05-10,Friday,O+,Platelets,5
2024-05-10,Friday,O+,Plasma,16
2024-05-10,Friday,O+,RBC,10
2024-05-10,Friday,AB-,Platelets,9
2024-05-10,Friday,AB-,Plasma,8
2024-05-10,Friday,AB-,RBC,18
2024-05-10,Friday,AB+,Plasma,13
2024-05-10,Friday,AB+,RBC,14
2024-05-10,Friday,AB+,Platelets,8
2024-05-10,Friday,B-,Plasma,4
2024-05-10,Friday,B-,Platelets,9
2024-05-10,Friday,A+,Plasma,10
2024-05-10,Friday,A+,Platelets,8
2024-05-10,Friday,A-,RBC,10
2024-05-10,Friday,A-,Plasma,8
2024-05-10,Friday,A+,RBC,10
2024-05-10,Friday,B+,RBC,9
2024-05-10,Friday,B+,Plasma,13
2024-05-10,Friday,B+,Platelets,15
2024-05-10,Friday,B-,RBC,16
2024-05-10,Friday,A-,Platelets,11
2024-05-11,Saturday,AB+,Plasma,8
2024-05-11,Saturday,O-,Plasma,1
2024-05-11,Saturday,O-,RBC,14
2024-05-11,Saturday,O+,Platelets,1
2024-05-11,Saturday,O+,Plasma,7
2024-05-11,Saturday,O+,RBC,12
2024-05-11,Saturday,AB-,Platelets,14
2024-05-11,Saturday,AB-,Plasma,13
2024-05-11,Saturday,O-,Platelets,10
2024-05-11,Saturday,AB+,Platelets,10
2024-05-11,Saturday,AB+,RBC,15
2024-05-11,Saturday,AB-,RBC,6
2024-05-11,Saturday,B-,Plasma,13
2024-05-11,Saturday,A+,RBC,18
2024-05-11,Saturday,A+,Plasma,9
2024-05-11,Saturday,A+,Platelets,15
2024-05-11,Saturday,A-,RBC,5
2024-05-11,Saturday,A-,Plasma,13
2024-05-11,Saturday,B-,Platelets,12
2024-05-11,Saturday,B+,RBC,7
2024-05-11,Saturday,B+,Plasma,12
2024-05-11,Saturday,B+,Platelets,11
2024-05-11,Saturday,B-,RBC,8
2024-05-11,Saturday,A-,Platelets,8
2024-05-12,Sunday,O-,Platelets,6
2024-05-12,Sunday,O-,Plasma,13
2024-05-12,Sunday,O-,RBC,10
2024-05-12,Sunday,O+,Platelets,9
2024-05-12,Sunday,O+,Plasma,10
2024-05-12,Sunday,O+,RBC,7
2024-05-12,Sunday,AB-,Platelets,5
2024-05-12,Sunday,AB-,Plasma,10
2024-05-12,Sunday,AB+,Platelets,9
2024-05-12,Sunday,AB+,Plasma,13
2024-05-12,Sunday,AB+,RBC,5
2024-05-12,Sunday,AB-,RBC,10
2024-05-12,Sunday,B-,Plasma,14
2024-05-12,Sunday,A+,RBC,13
2024-05-12,Sunday,A+,Plasma,11
2024-05-12,Sunday,A+,Platelets,9
2024-05-12,Sunday,A-,RBC,10
2024-05-12,Sunday,A-,Plasma,5
2024-05-12,Sunday,B-,Platelets,6
2024-05-12,Sunday,B+,RBC,12
2024-05-12,Sunday,B+,Plasma,10
2024-05-12,Sunday,B+,Platelets,10
2024-05-12,Sunday,B-,RBC,0
2024-05-12,Sunday,A-,Platelets,9
2024-05-13,Monday,AB+,Plasma,2
2024-05-13,Monday,AB+,Platelets,1
2024-05-13,Monday,AB-,RBC,10
2024-05-13,Monday,AB-,Plasma,12
2024-05-13,Monday,AB-,Platelets,8
2024-05-13,Monday,O+,Plasma,7
2024-05-13,Monday,O+,Platelets,13
2024-05-13,Monday,O-,RBC,1
2024-05-13,Monday,O-,Plasma,11
2024-05-13,Monday,AB+,RBC,7
2024-05-13,Monday,O+,RBC,14
2024-05-13,Monday,O-,Platelets,11
2024-05-13,Monday,B-,Platelets,4
2024-05-13,Monday,B-,RBC,14
2024-05-13,Monday,A+,RBC,11
2024-05-13,Monday,A+,Plasma,15
2024-05-13,Monday,A+,Platelets,6
2024-05-13,Monday,A-,RBC,14
2024-05-13,Monday,B-,Plasma,6
2024-05-13,Monday,A-,Platelets,3
2024-05-13,Monday,B+,RBC,9
2024-05-13,Monday,B+,Plasma,12
2024-05-13,Monday,B+,Platelets,15
2024-05-13,Monday,A-,Plasma,11
2024-05-14,Tuesday,O-,Platelets,4
2024-05-14,Tuesday,O-,Plasma,12
2024-05-14,Tuesday,O-,RBC,11
2024-05-14,Tuesday,O+,Platelets,10
2024-05-14,Tuesday,O+,Plasma,12
2024-05-14,Tuesday,O+,RBC,7
2024-05-14,Tuesday,AB-,Platelets,10
2024-05-14,Tuesday,AB-,Plasma,9
2024-05-14,Tuesday,AB+,Platelets,9
2024-05-14,Tuesday,AB+,Plasma,13
2024-05-14,Tuesday,B-,Platelets,9
2024-05-14,Tuesday,AB-,RBC,3
2024-05-14,Tuesday,AB+,RBC,6
2024-05-14,Tuesday,B-,Plasma,12
2024-05-14,Tuesday,A+,RBC,5
2024-05-14,Tuesday,A+,Plasma,14
2024-05-14,Tuesday,A-,RBC,17
2024-05-14,Tuesday,A-,Plasma,15
2024-05-14,Tuesday,A+,Platelets,8
2024-05-14,Tuesday,B+,RBC,15
2024-05-14,Tuesday,B+,Plasma,6
2024-05-14,Tuesday,B+,Platelets,17
2024-05-14,Tuesday,B-,RBC,10
2024-05-14,Tuesday,A-,Platelets,5
2024-05-15,Wednesday,AB-,Plasma,17
2024-05-15,Wednesday,AB+,Plasma,7
2024-05-15,Wednesday,AB+,Platelets,11
2024-05-15,Wednesday,AB-,RBC,8
2024-05-15,Wednesday,AB-,Platelets,9
2024-05-15,Wednesday,AB+,RBC,11
2024-05-15,Wednesday,O+,Plasma,11
2024-05-15,Wednesday,O+,Platelets,7
2024-05-15,Wednesday,O-,RBC,5
2024-05-15,Wednesday,O-,Plasma,11
2024-05-15,Wednesday,O+,RBC,16
2024-05-15,Wednesday,O-,Platelets,13
2024-05-15,Wednesday,B-,Platelets,4
2024-05-15,Wednesday,B-,RBC,13
2024-05-15,Wednesday,A+,RBC,7
2024-05-15,Wednesday,A+,Plasma,15
2024-05-15,Wednesday,A+,Platelets,11
2024-05-15,Wednesday,A-,RBC,13
2024-05-15,Wednesday,B-,Plasma,10
2024-05-15,Wednesday,A-,Platelets,6
2024-05-15,Wednesday,B+,RBC,15
2024-05-15,Wednesday,B+,Plasma,7
2024-05-15,Wednesday,B+,Platelets,11
2024-05-15,Wednesday,A-,Plasma,6
2024-05-16,Thursday,AB+,Plasma,9
2024-05-16,Thursday,AB+,Platelets,2
2024-05-16,Thursday,AB-,RBC,14
2024-05-16,Thursday,AB-,Plasma,10
2024-05-16,Thursday,AB-,Platelets,5
2024-05-16,Thursday,O+,Plasma,7
2024-05-16,Thursday,O+,Platelets,8
2024-05-16,Thursday,O-,RBC,14
2024-05-16,Thursday,AB+,RBC,7
2024-05-16,Thursday,O-,Platelets,9
2024-05-16,Thursday,O+,RBC,9
2024-05-16,Thursday,O-,Plasma,3
2024-05-16,Thursday,B-,Platelets,12
2024-05-16,Thursday,B-,RBC,6
2024-05-16,Thursday,B+,Platelets,15
2024-05-16,Thursday,B+,Plasma,7
2024-05-16,Thursday,B+,RBC,9
2024-05-16,Thursday,A-,Platelets,14
2024-05-16,Thursday,A-,Plasma,10
2024-05-16,Thursday,A-,RBC,13
2024-05-16,Thursday,A+,Platelets,12
2024-05-16,Thursday,A+,Plasma,13
2024-05-16,Thursday,A+,RBC,6
2024-05-16,Thursday,B-,Plasma,12
2024-05-17,Friday,AB+,Platelets,8
2024-05-17,Friday,AB-,RBC,14
2024-05-17,Friday,AB-,Plasma,13
2024-05-17,Friday,AB-,Platelets,9
2024-05-17,Friday,AB+,Plasma,13
2024-05-17,Friday,O+,Plasma,13
2024-05-17,Friday,O+,Platelets,8
2024-05-17,Friday,O-,RBC,15
2024-05-17,Friday,O-,Plasma,10
2024-05-17,Friday,O-,Platelets,15
2024-05-17,Friday,AB+,RBC,11
2024-05-17,Friday,O+,RBC,9
2024-05-17,Friday,B-,Plasma,10
2024-05-17,Friday,A+,RBC,7
2024-05-17,Friday,A+,Plasma,7
2024-05-17,Friday,A+,Platelets,11
2024-05-17,Friday,A-,RBC,15
2024-05-17,Friday,A-,Plasma,10
2024-05-17,Friday,B-,Platelets,8
2024-05-17,Friday,B+,RBC,14
2024-05-17,Friday,B+,Plasma,16
2024-05-17,Friday,B+,Platelets,10
2024-05-17,Friday,B-,RBC,9
2024-05-17,Friday,A-,Platelets,9
2024-05-18,Saturday,AB+,Plasma,10
2024-05-18,Saturday,O-,Plasma,11
2024-05-18,Saturday,O-,RBC,13
2024-05-18,Saturday,O+,Platelets,7
2024-05-18,Saturday,O+,Plasma,8
2024-05-18,Saturday,O+,RBC,8
2024-05-18,Saturday,AB-,Platelets,4
2024-05-18,Saturday,AB-,Plasma,11
2024-05-18,Saturday,AB-,RBC,12
2024-05-18,Saturday,AB+,Platelets,11
2024-05-18,Saturday,AB+,RBC,12
2024-05-18,Saturday,O-,Platelets,9
2024-05-18,Saturday,B-,Plasma,9
2024-05-18,Saturday,A+,RBC,9
2024-05-18,Saturday,A+,Plasma,12
2024-05-18,Saturday,A+,Platelets,13
2024-05-18,Saturday,A-,RBC,4
2024-05-18,Saturday,A-,Plasma,15
2024-05-18,Saturday,B-,Platelets,10
2024-05-18,Saturday,B+,RBC,15
2024-05-18,Saturday,B+,Plasma,10
2024-05-18,Saturday,B+,Platelets,10
2024-05-18,Saturday,B-,RBC,6
2024-05-18,Saturday,A-,Platelets,3
2024-05-19,Sunday,AB+,Plasma,9
2024-05-19,Sunday,AB+,Platelets,3
2024-05-19,Sunday,AB-,RBC,7
2024-05-19,Sunday,AB-,Plasma,11
2024-05-19,Sunday,AB-,Platelets,6
2024-05-19,Sunday,O+,Plasma,5
2024-05-19,Sunday,O+,Platelets,9
2024-05-19,Sunday,O-,RBC,13
2024-05-19,Sunday,O-,Plasma,14
2024-05-19,Sunday,AB+,RBC,13
2024-05-19,Sunday,O+,RBC,11
2024-05-19,Sunday,O-,Platelets,13
2024-05-19,Sunday,B-,Platelets,13
2024-05-19,Sunday,B-,RBC,13
2024-05-19,Sunday,B+,Platelets,15
2024-05-19,Sunday,B+,Plasma,10
2024-05-19,Sunday,B+,RBC,6
2024-05-19,Sunday,A-,Platelets,17
2024-05-19,Sunday,A-,Plasma,3
2024-05-19,Sunday,A-,RBC,8
2024-05-19,Sunday,A+,Platelets,5
2024-05-19,Sunday,A+,Plasma,16
2024-05-19,Sunday,A+,RBC,13
2024-05-19,Sunday,B-,Plasma,6
2024-05-20,Monday,AB+,Platelets,3
2024-05-20,Monday,AB-,RBC,10
2024-05-20,Monday,AB-,Plasma,15
2024-05-20,Monday,AB-,Platelets,4
2024-05-20,Monday,AB+,Plasma,13
2024-05-20,Monday,O+,Plasma,14
2024-05-20,Monday,O+,Platelets,12
2024-05-20,Monday,O-,RBC,11
2024-05-20,Monday,O-,Plasma,5
2024-05-20,Monday,O+,RBC,8
2024-05-20,Monday,AB+,RBC,16
2024-05-20,Monday,O-,Platelets,9
2024-05-20,Monday,B-,Plasma,5
2024-05-20,Monday,A+,RBC,5
2024-05-20,Monday,A+,Plasma,17
2024-05-20,Monday,A+,Platelets,8
2024-05-20,Monday,A-,RBC,7
2024-05-20,Monday,A-,Plasma,12
2024-05-20,Monday,B-,Platelets,9
2024-05-20,Monday,B+,RBC,13
2024-05-20,Monday,B+,Plasma,8
2024-05-20,Monday,B+,Platelets,4
2024-05-20,Monday,B-,RBC,2
2024-05-20,Monday,A-,Platelets,3
2024-05-21,Tuesday,O-,Platelets,10
2024-05-21,Tuesday,O-,Plasma,17
2024-05-21,Tuesday,O-,RBC,9
2024-05-21,Tuesday,O+,Platelets,10
2024-05-21,Tuesday,O+,Plasma,5
2024-05-21,Tuesday,O+,RBC,13
2024-05-21,Tuesday,AB-,Platelets,10
2024-05-21,Tuesday,AB-,Plasma,6
2024-05-21,Tuesday,AB+,Platelets,8
2024-05-21,Tuesday,AB+,Plasma,7
2024-05-21,Tuesday,AB+,RBC,9
2024-05-21,Tuesday,AB-,RBC,10
2024-05-21,Tuesday,B-,Plasma,8
2024-05-21,Tuesday,A+,RBC,5
2024-05-21,Tuesday,A+,Plasma,6
2024-05-21,Tuesday,A+,Platelets,9
2024-05-21,Tuesday,A-,RBC,11
2024-05-21,Tuesday,A-,Plasma,15
2024-05-21,Tuesday,B-,Platelets,6
2024-05-21,Tuesday,B+,RBC,18
2024-05-21,Tuesday,B+,Plasma,10
2024-05-21,Tuesday,B+,Platelets,14
2024-05-21,Tuesday,B-,RBC,8
2024-05-21,Tuesday,A-,Platelets,12
2024-05-22,Wednesday,AB+,Plasma,4
2024-05-22,Wednesday,AB+,Platelets,10
2024-05-22,Wednesday,AB-,RBC,6
2024-05-22,Wednesday,AB-,Plasma,10
2024-05-22,Wednesday,AB-,Platelets,11
2024-05-22,Wednesday,O+,Plasma,13
2024-05-22,Wednesday,O+,Platelets,3
2024-05-22,Wednesday,O-,RBC,8
2024-05-22,Wednesday,O-,Plasma,13
2024-05-22,Wednesday,AB+,RBC,11
2024-05-22,Wednesday,O+,RBC,12
2024-05-22,Wednesday,O-,Platelets,9
2024-05-22,Wednesday,B-,Platelets,14
2024-05-22,Wednesday,B-,RBC,2
2024-05-22,Wednesday,A+,RBC,7
2024-05-22,Wednesday,A+,Plasma,15
2024-05-22,Wednesday,A+,Platelets,5
2024-05-22,Wednesday,A-,RBC,14
2024-05-22,Wednesday,B-,Plasma,10
2024-05-22,Wednesday,A-,Platelets,3
2024-05-22,Wednesday,B+,RBC,9
2024-05-22,Wednesday,B+,Plasma,9
2024-05-22,Wednesday,B+,Platelets,7
2024-05-22,Wednesday,A-,Plasma,10
2024-05-23,Thursday,AB+,Plasma,13
2024-05-23,Thursday,O-,Plasma,12
2024-05-23,Thursday,O-,RBC,7
2024-05-23,Thursday,O+,Platelets,12
2024-05-23,Thursday,O+,Plasma,9
2024-05-23,Thursday,O+,RBC,13
2024-05-23,Thursday,AB-,Platelets,15
2024-05-23,Thursday,AB-,Plasma,5
2024-05-23,Thursday,AB-,RBC,14
